"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       
        2076, 0.015401814191141,  -11.409787018156,  -12.666404091775,  -12.867019607286,  -12.063152791226,  -15.174061274019, 0.070998773627419,    1.234950647788
        2077, 0.015401762009625,   -11.41090357393,  -12.667613788079,  -12.797553696752,  -12.053801626616,  -15.175211798108, 0.070998772304391,    1.234950647786
        2078, 0.015401513225589,  -11.412220157038,  -12.668903372517,  -12.869574877466,  -12.065508341701,  -15.176547344183, 0.070998771014731,   1.2349506475953
        2079,       0.015401431,  -11.413336843367,  -12.670108126879,  -12.800194228599,  -12.056166649359,  -15.177673049381, 0.070998769697899,   1.2349506475916
        2080, 0.015401134787122,  -11.414653302169,  -12.671395931349,  -12.872136566521,  -12.067865783739,  -15.178986585997, 0.070998768414294,   1.2349506474004
        2081, 0.015401193441883,  -11.415770134055,  -12.672595280432,  -12.802858486568,  -12.058534311233,  -15.180088573958, 0.070998767103638,    1.234950647395
        2082, 0.015400926481037,  -11.417086451584,  -12.673882039665,  -12.874697122681,  -12.070224083918,   -15.18138158735, 0.070998765826075,   1.2349506472032
        2083, 0.015400871976967,  -11.418203433404,  -12.675076271493,  -12.805541215188,  -12.060903565139,  -15.182461410693, 0.070998764521575,   1.2349506471962
        2084, 0.015400611291127,  -11.419519607756,  -12.676361508413,  -12.877254513072,  -12.072583630824,  -15.183735816531, 0.070998763250052,   1.2349506470039
        2085, 0.015400580809684,  -11.420636750711,  -12.677549991559,  -12.808231558189,  -12.063274822808,  -15.184795402687, 0.070998761951686,   1.2349506469951
        2086, 0.015400314600862,  -11.421952759792,  -12.678832421977,  -12.879803182777,  -12.074942852261,  -15.186053373337, 0.070998760686195,   1.2349506468023
        2087, 0.015400232710249,  -11.423070067639,  -12.680016083704,  -12.810930459399,  -12.065646195153,  -15.187095180463, 0.070998759393952,   1.2349506467919
        2088, 0.015399942878411,  -11.424385913899,   -12.68129547998,  -12.882344240609,  -12.077302812063,  -15.188339369414, 0.070998758134486,   1.2349506465987
        2089, 0.015399866680861,  -11.425503383058,  -12.682473260583,   -12.81362058837,  -12.068017258724,  -15.189366056328,  0.07099875684834,   1.2349506465866
        2090, 0.015399581604017,  -11.426819066736,  -12.683749287537,  -12.884870781184,   -12.07966178823,  -15.190599333689, 0.070998755594888,   1.2349506463929
        2091, 0.015399523478489,  -11.427936693913,   -12.68492174771,  -12.816302284447,  -12.070387827092,  -15.191613969547, 0.070998754314824,   1.2349506463791
        2092, 0.015399252195413,  -11.429252210568,  -12.686193861528,  -12.887384995969,  -12.082020109939,  -15.192839301578, 0.070998753067375,   1.2349506461851
        2093, 0.015399216836199,  -11.430370004173,  -12.687360716567,  -12.818961787756,  -12.072757759649,  -15.193845019356, 0.070998751793378,   1.2349506461696
        2094, 0.015399003064439,  -11.431685345437,  -12.688628730805,  -12.889880024542,  -12.084377016254,  -15.195065456841, 0.070998750551924,   1.2349506459754
        2095, 0.015398993893607,  -11.432803298087,  -12.689790391165,  -12.821606234458,  -12.075125991731,  -15.196065388479, 0.070998749283977,   1.2349506459583
        2096, 0.015398719355269,   -11.43411847634,  -12.691054093253,  -12.892361036449,  -12.086733369519,  -15.197283954686, 0.070998748048497,   1.2349506457637
        2097,  0.01539865722307,  -11.435236573794,  -12.692209398118,  -12.824222819882,  -12.077491368898,  -15.198281221919, 0.070998746786581,    1.234950645745
        2098, 0.015398381595998,  -11.436551590614,  -12.693468879244,  -12.894817777568,  -12.089087550704,  -15.199500737652, 0.070998745557068,   1.2349506455501
        2099, 0.015398341726667,  -11.437669827982,  -12.694619825302,  -12.826805230691,  -12.079854523253,  -15.200498284439, 0.070998744301162,   1.2349506455299
        2100, 0.015398047657782,  -11.438984691335,  -12.695872717819,  -12.897256266691,    -12.0914403027,  -15.201721328496, 0.070998743077596,   1.2349506453349
        2101,  0.01539800576784,   -11.44010305634,  -12.697018151468,  -12.829359003364,  -12.082214680105,  -15.202721733974,  0.07099874182769,   1.2349506453132
        2102, 0.015397724881122,  -11.441417781502,  -12.698266721214,  -12.899675137197,   -12.09379150821,  -15.203950457557, 0.070998740610058,    1.234950645118
        2103,    0.015397660375,  -11.442536264651,  -12.699406555384,    -12.8318750274,  -12.084572210402,  -15.204955960761, 0.070998739366121,    1.234950645095
        2104, 0.015397432275059,  -11.443850844767,  -12.700650333157,  -12.902072913525,  -12.096140475191,  -15.206192073874,   0.0709987381544,   1.2349506448996
        2105, 0.015397410693732,  -11.444969442366,  -12.701784830687,  -12.834354243815,  -12.086926408161,  -15.207204358672, 0.070998736916415,   1.2349506448752
        2106, 0.015397125853346,  -11.446283891426,  -12.703023675821,  -12.904452859555,  -12.098487354299,  -15.208449029808, 0.070998735710587,   1.2349506446797
        2107, 0.015397078500474,  -11.447402589214,  -12.704153980796,  -12.836808224011,  -12.089277218313,  -15.209469393528, 0.070998734478532,   1.2349506446541
        2108, 0.015396801554291,  -11.448716928778,  -12.705389204115,  -12.906815370039,  -12.100833506023,  -15.210723340284, 0.070998733278571,   1.2349506444585
        2109, 0.015396734889573,  -11.449835706551,   -12.70651454847,  -12.839218730362,   -12.09162532972,  -15.211752437481, 0.070998732052418,   1.2349506444318
        2110, 0.015396461109427,  -11.451149943761,  -12.707745490079,  -12.909163289811,  -12.103177720223,   -15.21301572338, 0.070998730858307,   1.2349506442361
        2111, 0.015396404455492,  -11.452268801605,  -12.708866765787,   -12.84160667125,  -12.093971344148,  -15.214053629896, 0.070998729638036,   1.2349506442083
        2112, 0.015396166099385,   -11.45358293992,  -12.710094620813,  -12.911494837526,  -12.105520370838,   -15.21532578927, 0.070998728449744,   1.2349506440127
        2113, 0.015396118504257,  -11.454701855684,  -12.711212998864,  -12.843955116393,  -12.096313360027,  -15.216372130307, 0.070998727235327,   1.2349506439838
        2114, 0.015395837110638,  -11.456015911633,  -12.712437980326,  -12.913817296786,  -12.107861266342,  -15.217652294962, 0.070998726052833,   1.2349506437882
        2115, 0.015395856436673,  -11.457134894016,  -12.713553185145,  -12.846295330243,  -12.098654594407,  -15.218706122175, 0.070998724844244,   1.2349506437584
        2116, 0.015395601517241,  -11.458448875445,  -12.714777090118,  -12.916130300437,  -12.110202154669,  -15.219992944972, 0.070998723667522,   1.2349506435629
        2117, 0.015395567335694,  -11.459567900784,  -12.715890517933,  -12.848604099637,   -12.10099317793,  -15.221052972149,  0.07099872246473,   1.2349506435322
        2118, 0.015395296993393,  -11.460881818246,  -12.717112031452,  -12.918438151919,  -12.112541617497,  -15.222344798219, 0.070998721293748,   1.2349506433368
        2119, 0.015395389129717,  -11.462000889383,  -12.718224211247,  -12.850901065239,  -12.103330907228,  -15.223409342992, 0.070998720096725,   1.2349506433053
        2120, 0.015395518722301,  -11.463314744567,  -12.719445791379,  -12.920741136664,  -12.114880577822,  -15.224704260489, 0.070998718931461,     1.23495064311
        2121, 0.015395470771442,  -11.464433849303,  -12.720557399478,  -12.853183467042,  -12.105666825737,  -15.225771490017, 0.070998717740184,   1.2349506430778
        2122, 0.015395222932642,  -11.465747662607,  -12.721778888211,  -12.923043449037,   -12.11721976618,  -15.227067498157, 0.070998716580607,   1.2349506428826
        2123, 0.015395167846045,  -11.466866800916,  -12.722889786922,  -12.855460560105,  -12.108003086245,  -15.228135515643, 0.070998715395043,   1.2349506428498
        2124, 0.015394889598118,  -11.468180560492,  -12.724111421831,  -12.925348892063,  -12.119558374809,  -15.229430704736, 0.070998714241129,   1.2349506426548
        2125, 0.015394810843838,  -11.469299735927,  -12.725222591122,  -12.857735331789,  -12.110339181073,  -15.230497539571, 0.070998713061249,   1.2349506426213
        2126, 0.015394543519511,  -11.470613450687,  -12.726445456438,  -12.927656358235,  -12.121897247087,  -15.231790026727,  0.07099871191297,   1.2349506424266
        2127, 0.015394779909305,  -11.471732656601,  -12.727556978977,  -12.860013095492,  -12.112675089241,  -15.232853881451, 0.070998710738752,   1.2349506423925
        2128, 0.015394597042273,  -11.473046334064,  -12.728781224776,  -12.929965298515,  -12.124237088504,  -15.234142023551, 0.070998709596081,   1.2349506421981
        2129, 0.015394595584977,  -11.474165563827,  -12.729893181579,  -12.862288900847,  -12.115011495254,   -15.23520127404, 0.070998708427487,   1.2349506421635
        2130, 0.015394340742844,  -11.475479203196,  -12.731119656032,  -12.932283399675,  -12.126576850834,  -15.236483663609, 0.070998707290396,   1.2349506419693
        2131, 0.015394293706379,   -11.47659846761,  -12.732232234718,  -12.864573450098,  -12.117348867204,  -15.237536992748,   0.0709987061274,   1.2349506419342
        2132, 0.015394042885138,  -11.477912066366,  -12.733459832701,  -12.934607454597,   -12.12891792959,   -15.23881263512, 0.070998704995869,   1.2349506417404
        2133, 0.015393998547798,  -11.479031362275,  -12.734572585566,   -12.86686988109,  -12.119687674325,  -15.239859020559, 0.070998703838446,   1.2349506417049
        2134, 0.015393736305855,  -11.480344916795,  -12.735802732464,  -12.936937894638,  -12.131259313037,  -15.241127186186, 0.070998702712445,   1.2349506415115
        2135,  0.01539367349485,  -11.481464250782,  -12.736916164617,  -12.869170649359,   -12.12202711344,  -15.242166028539, 0.070998701560566,   1.2349506414754
        2136, 0.015393391045859,   -11.48277775937,  -12.738147351454,  -12.939274250806,  -12.133601479964,   -15.24342648147, 0.070998700440072,   1.2349506412825
        2137, 0.015393312028064,  -11.483897130674,  -12.739260164582,  -12.871486813233,  -12.124367935109,  -15.244457479487, 0.070998699293714,   1.2349506412461
        2138, 0.015393042848527,  -11.485210597602,  -12.740494299522,  -12.941617129196,  -12.135945049507,  -15.245710259173, 0.070998698178704,   1.2349506410535
        2139, 0.015393002530841,  -11.486330003757,    -12.7416061113,  -12.873809079411,  -12.126709473726,  -15.246733491111,  0.07099869703784,   1.2349506410167
        2140, 0.015392721212985,  -11.487643422582,  -12.742842029153,  -12.943965032221,  -12.138288847669,  -15.247978990162, 0.070998695928293,   1.2349506408247
        2141, 0.015392629513072,  -11.488762881688,  -12.743953257481,  -12.876146461035,   -12.12905369897,  -15.248994862379, 0.070998694792897,   1.2349506407876
        2142, 0.015392356228651,  -11.490076237956,  -12.745190762651,  -12.946320992599,  -12.140634011849,  -15.250233759002, 0.070998693688786,    1.234950640596
        2143, 0.015392319228545,  -11.491195738507,  -12.746301343228,  -12.878495121166,  -12.131397382679,  -15.251242947319, 0.070998692558837,   1.2349506405585
        2144, 0.015392048283916,  -11.492509048265,  -12.747539341314,  -12.948678104814,  -12.142979933199,  -15.252476178425, 0.070998691460145,   1.2349506403676
        2145, 0.015391996558248,  -11.493628593917,  -12.748649103543,  -12.880845310528,  -12.133743174424,  -15.253479536268, 0.070998690335615,   1.2349506403297
        2146, 0.015391725632045,  -11.494941842761,  -12.749889333443,  -12.951040823018,  -12.145325978011,  -15.254708159767, 0.070998689242317,   1.2349506401393
        2147, 0.015391688170391,  -11.496061444918,  -12.750996370341,  -12.883217120577,  -12.136089838954,  -15.255706800597, 0.070998688123186,   1.2349506401011
        2148, 0.015391408242904,  -11.497374627267,  -12.752236331063,  -12.953402669716,  -12.147673240772,  -15.256931998189, 0.070998687035268,   1.2349506399113
        2149, 0.015391390277209,  -11.498494286206,  -12.753342157324,  -12.885582011298,  -12.138437555011,  -15.257927079589, 0.070998685921509,   1.2349506398728
        2150, 0.015391136154812,  -11.499807394853,  -12.754582694057,  -12.955764504829,  -12.150020384911,  -15.259150021193, 0.070998684838947,   1.2349506396836
        2151, 0.015391090684944,    -11.5009271135,  -12.755686118152,  -12.887960589266,  -12.140785813792,  -15.260142722464, 0.070998683730543,   1.2349506396448
        2152,  0.01539083282536,  -11.502240155789,  -12.756927316892,  -12.958127585392,  -12.152368573672,  -15.261364548293, 0.070998682653323,   1.2349506394563
        2153, 0.015390783330548,  -11.503359931729,  -12.758028461449,  -12.890332242429,  -12.143134404568,  -15.262355956333, 0.070998681550248,   1.2349506394172
        2154, 0.015390492888631,  -11.504672897723,  -12.759271191254,  -12.960488169638,  -12.154716295886,  -15.263577698862, 0.070998680478346,   1.2349506392294
        2155, 0.015390472751391,  -11.505792740246,  -12.760368149293,  -12.892718875683,  -12.145484264108,  -15.264568844671, 0.070998679380581,   1.2349506391899
        2156, 0.015390228225777,  -11.507105625915,  -12.761612115914,  -12.962848557819,  -12.157064538438,  -15.265791323127, 0.070998678313983,   1.2349506390028
        2157, 0.015390188636237,  -11.508225534391,  -12.762707380909,  -12.895094125479,  -12.147833678181,  -15.266782996061, 0.070998677221505,   1.2349506389631
        2158, 0.015389921374247,  -11.509538334596,  -12.763950763721,  -12.965204166267,  -12.159412513466,   -15.26800691615, 0.070998676160187,   1.2349506387766
        2159,  0.01538991122037,  -11.510658311443,  -12.765044158674,  -12.897473005195,  -12.150183145124,  -15.268999809452,  0.07099867507298,   1.2349506387366
        2160, 0.015389646699676,  -11.511971033151,  -12.766288360101,  -12.967559248561,   -12.16176103383,  -15.270225529925, 0.070998674016923,   1.2349506385508
        2161, 0.015389579609158,  -11.513091079496,  -12.767378863571,  -12.899853020809,  -12.152533312269,  -15.271220036377, 0.070998672934955,   1.2349506385105
        2162, 0.015389304491909,  -11.514403723871,  -12.768624394979,  -12.969908451952,  -12.164110177616,  -15.272447805066, 0.070998671884143,   1.2349506383255
        2163, 0.015389254264787,  -11.515523822501,  -12.769712325247,  -12.902220091657,  -12.154882743369,  -15.273444084887,   0.0709986708074,   1.2349506382849
        2164, 0.015388987439723,  -11.516836384831,  -12.770958398425,  -12.972255119896,  -12.166458044943,  -15.274673830126, 0.070998669761817,   1.2349506381006
        2165, 0.015388958202678,  -11.517956557378,  -12.772045072907,  -12.904588423082,  -12.157232192182,  -15.275671856141, 0.070998668690277,   1.2349506380597
        2166, 0.015388696296262,  -11.519269034991,  -12.773291665664,  -12.974599046918,  -12.168806336813,  -15.276903411503, 0.070998667649898,   1.2349506378762
        2167, 0.015388634809963,  -11.520389276303,  -12.774376528572,  -12.906953159311,  -12.159582436675,  -15.277902966561, 0.070998666583542,    1.234950637835
        2168, 0.015388358615952,  -11.521701671909,  -12.775625301526,  -12.976937534538,  -12.171154805775,  -15.279135858122, 0.070998665548347,   1.2349506376522
        2169, 0.015388302304147,  -11.522821976624,  -12.776707357386,  -12.909312396969,  -12.161931444593,  -15.280136564244,  0.07099866448715,   1.2349506376107
        2170, 0.015388014098111,  -11.524134292809,  -12.777957242071,  -12.979275962345,  -12.173502876215,  -15.281370235138, 0.070998663457128,   1.2349506374287
        2171, 0.015387940368785,  -11.525254665371,  -12.779039463697,   -12.91166895122,  -12.164281016388,  -15.282371474347, 0.070998662401072,    1.234950637387
        2172, 0.015387650398527,  -11.526566904114,  -12.780290711381,  -12.981612102489,  -12.175851772939,  -15.283605294529, 0.070998661376193,   1.2349506372057
        2173, 0.015387602027139,   -11.52768732692,  -12.781371545267,  -12.914015515116,  -12.166629316453,  -15.284606442813, 0.070998660325253,   1.2349506371637
        2174, 0.015387354921379,  -11.528999497151,  -12.782624473442,  -12.983944629582,  -12.178200089518,  -15.285839685777, 0.070998659305501,   1.2349506369833
        2175, 0.015387304619026,  -11.530119988704,  -12.783703816618,  -12.916365237607,  -12.168979182034,  -15.286840055117, 0.070998658259659,   1.2349506369409
        2176, 0.015387038085898,  -11.531432080083,  -12.784959755516,  -12.986276999727,  -12.180549236075,  -15.288072000234, 0.070998657245008,   1.2349506367613
        2177, 0.015386982935262,  -11.532552630382,  -12.786037228036,  -12.918703987764,  -12.171328721615,  -15.289070865209, 0.070998656204244,   1.2349506367187
        2178, 0.015386741847637,  -11.533864644437,  -12.787294752958,  -12.988610520118,  -12.182897713494,  -15.290300876806, 0.070998655194679,   1.2349506365398
        2179, 0.015386691584862,  -11.534985266473,  -12.788371114301,  -12.921045926354,  -12.173678726873,  -15.291297618463, 0.070998654158972,   1.2349506364969
        2180, 0.015386421437873,  -11.536297203294,  -12.789630690828,  -12.990941827013,  -12.185247032291,  -15.292525126397,  0.07099865315447,   1.2349506363188
        2181, 0.015386376985793,    -11.5374178692,  -12.790706498228,  -12.923382610685,  -12.176027484487,  -15.293519205401, 0.070998652123797,   1.2349506362757
        2182,  0.01538610836601,  -11.538729747088,  -12.791968517233,  -12.993273748117,  -12.187596647886,  -15.294743785423, 0.070998651124339,   1.2349506360984
        2183, 0.015386041477564,  -11.539850482076,  -12.793042315743,  -12.925719980616,  -12.178378044727,  -15.295734744007, 0.070998650098683,   1.2349506360551
        2184, 0.015385774895195,  -11.541162277902,  -12.794305671665,   -12.99560704473,  -12.189946358953,  -15.296956047009, 0.070998649104242,   1.2349506358785
        2185, 0.015385698774474,  -11.542283060328,  -12.795378886165,  -12.928053717567,  -12.180727191495,  -15.297943563504, 0.070998648083576,    1.234950635835
        2186, 0.015385406427526,  -11.543594795142,  -12.796644554219,  -12.997943425184,  -12.192296472077,   -15.29916147001, 0.070998647094131,   1.2349506356592
        2187, 0.015385354958867,  -11.544715641375,  -12.797716632762,  -12.930394276494,  -12.183078296213,  -15.300145470921, 0.070998646078434,   1.2349506356154
        2188, 0.015385089885336,  -11.546027312101,   -12.79898375053,  -13.000275614855,  -12.194647988557,  -15.301360065461, 0.070998645093965,   1.2349506354405
        2189,  0.01538502016621,  -11.547148200354,  -12.800054334283,  -12.932725509719,  -12.185428185136,  -15.302340572452, 0.070998644083222,   1.2349506353965
        2190,  0.01538477577225,  -11.548459799451,  -12.801322621856,   -13.00261247845,    -12.1969983305,  -15.303552104152, 0.070998643103709,   1.2349506352223
        2191, 0.015384706666971,  -11.549580752849,  -12.802390308209,  -12.935067616051,  -12.187780219878,  -15.304529329975, 0.070998642097892,   1.2349506351781
        2192,  0.01538445077565,  -11.550892284976,  -12.803661269885,  -13.004947317475,  -12.199349959477,   -15.30573812073, 0.070998641123307,   1.2349506350048
        2193, 0.015384400105743,  -11.552013290166,  -12.804727958676,  -12.937400717587,  -12.190131430642,  -15.306712471356, 0.070998640122404,   1.2349506349604
        2194, 0.015384351999089,  -11.553324757437,  -12.805999111516,  -13.007285714902,  -12.201702214493,   -15.30791905491, 0.070998639152734,   1.2349506347879
        2195, 0.015384348848816,  -11.554445817316,  -12.807063566307,  -12.939738641994,  -12.192484038456,  -15.308890992276, 0.070998638156714,   1.2349506347433
        2196, 0.015384127045972,  -11.555757208886,  -12.808335852405,   -13.00962379882,  -12.204054183798,   -15.31009597577, 0.070998637191933,   1.2349506345716
        2197, 0.015384110442675,   -11.55687833325,  -12.809398679355,  -12.942077569816,  -12.194836656014,   -15.31106613988, 0.070998636200774,   1.2349506345268
        2198, 0.015383832058663,  -11.558189659562,  -12.810671566267,  -13.011963260234,  -12.206407761425,  -15.312270280337, 0.070998635240858,   1.2349506343559
        2199, 0.015383784453636,   -11.55931081699,  -12.811732171401,  -12.944421796894,  -12.197188131296,  -15.313239355504, 0.070998634254544,    1.234950634311
        2200, 0.015383514248978,  -11.560622083791,  -12.813005699317,  -13.014298128244,  -12.208760561895,  -15.314443302202, 0.070998633299473,   1.2349506341409
        2201, 0.015383472359673,  -11.561743305579,  -12.814063669838,  -12.946760507351,  -12.199542201689,  -15.315412018801,  0.07099863231799,   1.2349506340958
        2202, 0.015383217085792,  -11.563054497972,  -12.815339104854,  -13.016636522931,  -12.211113789216,  -15.316616582724, 0.070998631367743,   1.2349506339265
        2203, 0.015383184063975,  -11.564175770127,  -12.816394335151,  -12.949104075564,  -12.201895253527,  -15.317585715542, 0.070998630391066,   1.2349506338814
        2204, 0.015382901370522,  -11.565486903373,  -12.817669360675,  -13.018975449839,  -12.213468127283,  -15.318791605221, 0.070998629445622,   1.2349506337129
        2205, 0.015382837235267,  -11.566608227824,  -12.818723311437,  -12.951447730965,  -12.204249676864,  -15.319761849684, 0.070998628473727,   1.2349506336676
        2206, 0.015382557892614,  -11.567919288062,  -12.819998871365,  -13.021310041296,  -12.215822171805,  -15.320969691563, 0.070998627533061,   1.2349506334999
        2207,  0.01538249364221,  -11.569040663069,  -12.821049929733,  -12.953788793886,  -12.206603902909,  -15.321941659741, 0.070998626565932,   1.2349506334545
        2208, 0.015382215110005,  -11.570351653291,  -12.822326931801,  -13.023645438835,  -12.218176349091,    -15.3231520337, 0.070998625630025,   1.2349506332876
        2209,  0.01538218439095,  -11.571473076697,  -12.823374777221,  -12.956126392501,  -12.208957758317,  -15.324126343521, 0.070998624667635,   1.2349506332422
        2210, 0.015381907013569,  -11.572784003444,  -12.824652143698,  -13.025977354651,  -12.220530629807,  -15.325339741113, 0.070998623736466,   1.2349506330761
        2211, 0.015381846415913,  -11.573905489492,  -12.825698944788,  -12.958469735536,  -12.211312951345,  -15.326316866423, 0.070998622778797,   1.2349506330305
        2212, 0.015381584868504,  -11.575216342855,  -12.826976841702,  -13.028311478536,  -12.222885546986,  -15.327533612334, 0.070998621852346,   1.2349506328653
        2213, 0.015381543401084,  -11.576337869622,  -12.828022418091,  -12.960803636286,   -12.21366733234,  -15.328513870817, 0.070998620899386,   1.2349506328196
        2214, 0.015381280112867,  -11.577648657176,  -12.829300068619,   -13.03064124801,  -12.225239877257,  -15.329734169884, 0.070998619977635,   1.2349506326552
        2215, 0.015381221341155,  -11.578770239942,  -12.830343684017,  -12.963144961274,   -12.21602223323,  -15.330717794973, 0.070998619029361,   1.2349506326095
        2216, 0.015380984304465,  -11.580080965756,   -12.83162241287,  -13.032968928831,  -12.227595237842,  -15.331941698967, 0.070998618112285,   1.2349506324459
        2217, 0.015380943966637,  -11.581202588985,  -12.832664800882,  -12.965477259901,  -12.218376662458,  -15.332928785888, 0.070998617168675,   1.2349506324001
        2218, 0.015380693419108,  -11.582513249148,  -12.833944098801,   -13.03529812959,  -12.229950375435,  -15.334156265586, 0.070998616256256,   1.2349506322374
        2219, 0.015380659368919,  -11.583634917806,  -12.834984963704,  -12.967806366204,  -12.220731296139,  -15.335146736575, 0.070998615317286,   1.2349506321915
        2220, 0.015380839459703,  -11.584945517206,  -12.836265225379,  -13.037624721426,  -12.232305331194,  -15.336377629432,   0.0709986144095,   1.2349506320296
        2221, 0.015380890914941,  -11.586067241052,  -12.837305592164,  -12.970139543233,  -12.223087093643,  -15.337371376464, 0.070998613475153,   1.2349506319837
        2222, 0.015380636688259,  -11.587377770669,   -12.83858686115,  -13.039951632377,   -12.23466063291,  -15.338605329235, 0.070998612571984,   1.2349506318226
        2223, 0.015380632458633,  -11.588499531214,  -12.839626938867,  -12.972467103336,  -12.225441487554,  -15.339601987738, 0.070998611642241,   1.2349506317766
        2224, 0.015380369670112,  -11.589810010911,  -12.840909900905,  -13.042273068139,   -12.23701663764,  -15.340838617997, 0.070998610743664,   1.2349506316164
        2225, 0.015380312338275,  -11.590931803698,  -12.841948001303,  -12.974791474641,  -12.227795724893,  -15.341837926591, 0.070998609818504,   1.2349506315704
        2226, 0.015380051599461,  -11.592242227644,  -12.843232547912,  -13.044598102832,  -12.239371739426,  -15.343076824944, 0.070998608924503,    1.234950631411
        2227, 0.015379996370287,  -11.593364067282,  -12.844268976939,  -12.977116649055,   -12.23015105394,  -15.344078243579, 0.070998608003912,    1.234950631365
        2228, 0.015379744082997,  -11.594674431003,  -12.845556181273,  -13.046921918077,  -12.241727422333,  -15.345318860356, 0.070998607114467,   1.2349506312064
        2229, 0.015379687798206,  -11.595796308351,  -12.846593170096,  -12.979436607911,   -12.23250584456,  -15.346322030305, 0.070998606198422,   1.2349506311603
        2230, 0.015379415229045,  -11.597106618903,  -12.847881812783,  -13.049248316093,  -12.244083729294,  -15.347563907265,  0.07099860531351,   1.2349506310026
        2231, 0.015379368018369,   -11.59822853958,   -12.84891648621,  -12.981750253577,  -12.234861306393,  -15.348568317251, 0.070998604401993,   1.2349506309565
        2232, 0.015379103422302,  -11.599538789297,  -12.850207938873,  -13.051571368383,  -12.246439164983,   -15.34981090954, 0.070998603521591,   1.2349506307996
        2233, 0.015379050145031,  -11.600660759183,  -12.851242874515,  -12.984077517036,  -12.237217646287,  -15.350816032541, 0.070998602614582,   1.2349506307535
        2234, 0.015378807712304,  -11.601970952353,  -12.852535736606,  -13.053897469488,   -12.24879646749,  -15.352058837068, 0.070998601738672,   1.2349506305975
        2235, 0.015378763474508,  -11.603092944717,  -12.853570508231,  -12.986388668723,  -12.239572510175,  -15.353064175179, 0.070998600836153,   1.2349506305514
        2236,  0.01537850444211,  -11.604403089942,  -12.854864548977,  -13.056224948106,  -12.251152541724,  -15.354306749013, 0.070998599964719,   1.2349506303961
        2237, 0.015378460048257,  -11.605525133053,  -12.855898837419,  -12.988713795279,    -12.2419292016,  -15.355311837444, 0.070998599066669,     1.23495063035
        2238, 0.015378188572577,  -11.606835223874,  -12.857195477713,  -13.058553920822,  -12.253510327797,  -15.356553807866, 0.070998598199687,   1.2349506301956
        2239, 0.015378111439286,  -11.607957295646,  -12.858229832256,  -12.991029935689,  -12.244285186209,   -15.35755827892,  0.07099859730609,   1.2349506301495
        2240, 0.015377833048193,  -11.609267339896,   -12.85952787563,  -13.060878624642,  -12.255867832484,  -15.358799308922, 0.070998596443539,    1.234950629996
        2241, 0.015377788082516,  -11.610389447099,  -12.860561169601,  -12.993351193433,  -12.246641693769,  -15.359802784945, 0.070998595554373,   1.2349506299498
        2242,  0.01537752684173,  -11.611699439794,  -12.861860275082,  -13.063212450521,  -12.258225476686,  -15.361042624348, 0.070998594696234,   1.2349506297971
        2243, 0.015377478569964,  -11.612821585288,  -12.862893435403,  -12.995670771545,  -12.248999028247,  -15.362044990673, 0.070998593811481,    1.234950629751
        2244, 0.015377240677506,  -11.614131527241,   -12.86419600747,  -13.065542822545,  -12.260583748164,  -15.363283496522, 0.070998592957732,   1.2349506295991
        2245, 0.015377197589938,  -11.615253719306,  -12.865228028285,  -12.997999071623,  -12.251357799422,  -15.364284476449, 0.070998592077373,    1.234950629553
        2246, 0.015376947037383,  -11.616563603137,  -12.866532174793,  -13.067877705959,  -12.262942817708,  -15.365521530175, 0.070998591228004,   1.2349506294019
        2247, 0.015376881367438,  -11.617685825234,  -12.867561940497,  -13.000327518377,  -12.253715007239,    -15.3665211052, 0.070998590352019,   1.2349506293558
        2248, 0.015376627310805,  -11.618995667176,  -12.868867633648,  -13.070215742882,  -12.265302400939,  -15.367756777063, 0.070998589506998,   1.2349506292056
        2249, 0.015376560391111,  -11.620117930968,   -12.86989803218,  -13.002653537299,  -12.256074548086,  -15.368754890804,  0.07099858863537,   1.2349506291595
        2250, 0.015376303458907,  -11.621427711918,  -12.871205954755,  -13.072552321038,  -12.267662199324,  -15.369989173204, 0.070998587794681,   1.2349506290101
        2251, 0.015376255603908,  -11.622550025357,  -12.872233802587,  -13.004990903422,  -12.258434960942,  -15.370985890025, 0.070998586927388,    1.234950628964
        2252, 0.015376002772304,  -11.623859744771,  -12.873543331652,  -13.074893284035,  -12.270021991234,  -15.372218952216, 0.070998586091018,   1.2349506288154
        2253, 0.015375953342946,  -11.624982095893,  -12.874570765353,  -13.007321667344,  -12.260793971607,  -15.373214391883, 0.070998585228042,   1.2349506287694
        2254, 0.015375700819956,  -11.626291763775,   -12.87588016707,  -13.077231670379,  -12.272382831379,  -15.374446423418, 0.070998584395962,   1.2349506286216
        2255, 0.015375674299645,  -11.627414152838,  -12.876908048914,  -13.009657234898,  -12.263154139707,  -15.375440771265, 0.070998583537284,   1.2349506285755
        2256, 0.015375412856004,  -11.628723774224,  -12.878219946535,  -13.079573106323,  -12.274744242298,  -15.376671991467, 0.070998582709477,   1.2349506284286
        2257, 0.015375348931798,  -11.629846197746,  -12.879244261746,  -13.011998331463,   -12.26551463893,  -15.377665458972, 0.070998581855083,   1.2349506283825
        2258, 0.015375102907481,   -11.63115576955,  -12.880558704492,  -13.081915501673,  -12.277106134323,  -15.378896139105, 0.070998581031532,   1.2349506282364
